latitude,stop_id,longitude,stop_name
45.9629204024475,3566,14.5304886762979,Ig Petrol
45.9995819609424,3564,14.5171576774814,Havptmance
46.0044336839578,3801,14.5155047773587,Ižica
46.0072067990893,3562,14.5146873104501,Pri Maranzu
46.0068186965887,3561,14.5144537484762,Pri Maranzu
46.0041582427621,3802,14.5153520637604,Ižica
45.9996570876595,3563,14.5165827556996,Havptmance
45.9625946351153,3565,14.5303449458524,Ig Petrol
45.9603455349697,3785,14.5178493802502,Ig
45.9573445033728,3778,14.5121989771131,Staje
45.9510662422624,3780,14.5117947352353,Kot
45.9439036392016,3782,14.5093513176625,Iška vas šola
45.9401057657486,3692,14.5111659145364,Iška vas
46.081845,2324,14.519774,NOVE STOŽICE P+R
46.0542080945127,2114,14.5534459082234,Brodarjev trg
46.0545282823353,2116,14.5586838234352,Preglov trg
46.0545252114319,2118,14.56285010191,Rusjanov trg
46.0520364175342,2299,14.5657533369432,FUŽINE P+R
46.0768816213189,2326,14.5199693652432,Puhova
46.0794399764814,3520,14.5199244885565,Maroltova
46.0547213197494,2117,14.5635381579658,Rusjanov trg
46.0546966918945,2115,14.5588679432511,Preglov trg
46.0544323043463,2113,14.5530999343792,Brodarjev trg
46.0797931830415,3521,14.5196909265827,Maroltova
46.0764620845281,2325,14.5195276329798,Puhova
46.0901359980717,2234,14.6135653766551,BERIČEVO
46.0910442724536,2232,14.5960468499348,Reaktor
46.091376962714,2230,14.5824378546025,Šentjakob
46.0914284680761,2228,14.5746803012386,Belinka
46.0974956006654,3031,14.5580112653559,Nadgorica
46.1006665289623,3029,14.553127523703,Ježa
46.1038500191469,3027,14.5460313054314,Zasavska
46.1051956225766,2262,14.5346993029315,O.š. Maksa Pečarja
46.1085069742204,2260,14.531939335951,Pot v Hrastovec
46.1092956143526,2258,14.5276907438315,Pot v Smrečje
46.1067526031311,2256,14.5255175427248,Polanškova
46.0974609029863,1908,14.5162963269339,JEŽICA
46.1171233425516,4440,14.50592873643,Sp. Gameljne 1
46.1202905637187,4442,14.5040332911805,Sp. Gameljne 2
46.1230390884135,4444,14.5028654813111,Sp. Gameljne 3
46.1259873523942,4438,14.50026935014,GD Gameljne
46.1258499368387,4437,14.5000088387076,GD Gameljne
46.1228516933863,4443,14.5025510709617,Sp. Gameljne 3
46.1198657794087,4441,14.5037727797481,Sp. Gameljne 2
46.1165548475625,4439,14.5059107701243,Sp. Gameljne 1
46.1032875491187,2255,14.5301912886365,Primožičeva
46.1073156650162,2257,14.5258548641375,Polanškova
46.1092300323796,2259,14.5283180448258,Pot v Smrečje
46.1078651301273,2261,14.5325295828739,Pot v Hrastovec
46.1050649100751,2263,14.5345150799299,O.š. Maksa Pečarja
46.1032936541066,3028,14.5470762844263,Zasavska
46.1001218585369,3030,14.5538204214787,Ježa
46.0965760067762,2227,14.5587907666205,Nadgorica
46.0911968501555,2229,14.5757280921188,Belinka
46.0911877497691,2231,14.5819469985043,Šentjakob
46.0908041860158,2233,14.5973329665098,Reaktor
46.0671138382894,2241,14.505442213679,Samova
46.0670750543992,2307,14.496233611701,Drenikova
46.0749701988413,2239,14.4638432106842,Bratov Babnik
46.0770029462891,2237,14.4676108743937,Spar
46.0794128450809,2235,14.4651971684716,KAMNA GORICA
46.0668381822726,2240,14.4962090122151,Drenikova
46.0667738851436,2242,14.5049636004673,Samova
46.0664026885602,2243,14.5341802327549,Šola Jarše
46.0457009959408,3372,14.5442050044137,Bilečanska
46.0407058849986,3373,14.5565439364464,Krožna pot
46.039508677188,3374,14.5647766671709,Hruševska
46.0378720155047,3364,14.5719944841569,BIZOVIK
46.0397776852003,3365,14.5643275095289,Hruševska
46.0410499572754,3362,14.5564451217651,Krožna pot
46.0459449524855,3367,14.5442139875665,Bilečanska
46.1425657938794,2286,14.4065654380261,MEDVODE naselje
46.1419251206964,2284,14.4088994767071,Novo naselje
46.140910741707,2283,14.4106481444447,Medvode
46.1385982714506,2281,14.4126036903577,Medvode a.p.
46.1234578358888,2280,14.4376783235048,Medno
46.110308402471,2223,14.4459923233628,Stanežiče
46.071015,2128,14.57993,ZADOBROVA
46.115361261912,2224,14.4427775507362,Stanežiče
46.1238801145559,2279,14.4376775698521,Medno
46.1382196271512,2282,14.4144292638562,Medvode a.p.
46.1410418750108,3855,14.4119507016067,Medvode
46.142044981352,2285,14.4087060600543,Novo naselje
46.0621495427638,2250,14.544999032953,BTC-Emporium
46.0634651599606,4450,14.5471254753597,BTC-Merkur
46.0656260766576,2252,14.5485897737553,BTC-Kolosej
46.0656605142907,2248,14.5442369722116,BTC-tržnica
46.0683627436705,2246,14.54187936884,BTC-uprava
46.0384886167281,3317,14.5164664707207,Orlova
46.0349717611473,3318,14.5127596969969,Ižanska
46.0331605568042,3320,14.5130390305002,Galjevica
46.0310197800233,3716,14.5174631046781,Goluhova
46.0290365700358,3322,14.521880358945,Mihov štradon
46.0258763313666,3325,14.5287127283254,Jurčkova
46.0245121322412,3799,14.5315397051802,Bobrova
46.0203070759981,3326,14.5347886575055,NS Rudnik
46.018421,3328,14.535336,NS RUDNIK
46.0681796083574,2245,14.5420302286368,BTC-uprava
46.0654937304734,2247,14.5439740522248,BTC-tržnica
46.0659349521535,2251,14.5477370207839,BTC-Kolosej
46.0637840765723,4451,14.5476644645302,BTC-Merkur
46.0617841842246,2249,14.5449699852891,BTC-Emporium
46.0201996502363,3327,14.5351957555686,NS Rudnik
46.0241304097288,3798,14.5323392057831,Bobrova
46.0265681277864,3324,14.5276550152748,Jurčkova
46.0293798924376,3323,14.521560938484,Mihov štradon
46.0315140794488,3715,14.5172115763985,Goluhova
46.0333866931329,3321,14.5129519669234,Galjevica
46.0353721580662,3319,14.5130939713252,Ižanska
46.0513129655706,2956,14.7219982837307,TUJI GRM
46.0321460253985,3426,14.7170328281981,Volavlje
46.0286983902983,3427,14.7263393745416,Smrekarjevo
46.0232605731104,3429,14.7304267090843,Prežganje Š.
46.0200314188538,3431,14.7410717452011,Prežganje Š.K.
46.0131218931371,3433,14.7382600183618,Trebeljevo
46.019597,3440,14.718282,Šemnikar
46.0205696244121,3444,14.7102595309558,Besnica kamnolom
46.0263518723917,3442,14.7019590977306,Zg. Besnica
46.0333035312973,3446,14.6872985922937,Besnica ambulanta
46.0317956404237,3448,14.6684699039386,Blaževo
46.0354933405747,3450,14.6578608004331,Besnica/Lj.š
46.0371199995033,3452,14.6501263058369,Besnica/Lj.
46.0402981017245,3454,14.6401819556417,Javor/K
46.0354997114956,3466,14.5988433001476,O.š. Sostro
46.0474348077732,2637,14.5944888196086,Vevče Papirnica
45.995581314965,3672,14.4064852344779,Mostiček
46.0022029879335,3670,14.4135400038426,Erbežnik
46.0117010767945,3668,14.4129620876765,Japelj
46.017984,3379,14.415278,Šolska
46.023983001709,3357,14.4178838729858,Pri Poku
46.029186,3377,14.439165,Na Gmajnici
46.031497,3417,14.445909,Kozarje
46.0337101762823,3378,14.4529943236577,Dolgi most Rotar
46.0768142988616,4496,14.5754134236566,Trbeže
46.0772456688173,4497,14.5754942720322,Trbeže
46.0900331742329,4475,14.5829139617031,Šentjakob
46.0978349469714,4477,14.5871813538786,Podgorica
46.0981974089861,4476,14.5866782973195,Podgorica
46.0903019345652,4474,14.5825097198252,Šentjakob
46.0768851769341,2236,14.4670230843961,Spar
46.0747447580168,2238,14.4629982766378,Bratov Babnik
46.063174381434,4452,14.5484819314387,BTC-Atlantis
46.0373871576994,3380,14.5709704047329,BIZOVIK
46.0380897155509,4493,14.5824202828728,Dobrunje 2
46.0381101263042,2584,14.5892834838639,Pod Urhom
46.0356935473513,4491,14.5969729904755,Zadvor 2
46.0352306825213,3263,14.5987534686191,O.š. Sostro
46.0472351730541,2636,14.5942680336943,Vevče Papirnica
46.0360001125631,4490,14.5966765464317,Zadvor 2
46.038279042769,2585,14.5891128039599,Pod Urhom
46.0385339023432,4492,14.582294518733,Dobrunje 2
45.992198152971,2679,14.6485887031089,MALI LIPOGLAV
45.9890882542659,3459,14.6575643563893,Pri Dogonivar
45.9885006569594,2725,14.6640839393246,Pance K.
45.991837097752,3461,14.6589118293155,Primožev ovinek
45.9993387529115,2837,14.6572284972514,Selo pri Pancah K.
46.0053415685255,2967,14.6532204707793,Veliki Lipoglav
46.0125472843239,2519,14.6529238030005,Javor pri Sostrem K.
46.0180099718159,3462,14.6402089051002,Pri Dolencu
46.0171693937782,2765,14.6232744509884,Podlipoglav
46.0217472777609,2835,14.612207566341,Sadinja vas
46.0320098466013,3465,14.6045558476445,Sostro
46.0402355424323,3455,14.6405951806724,Javor/K
46.0368196968669,3453,14.650288002588,Besnica/Lj.
46.0351054378677,3451,14.6584087727564,Besnica/Lj.š.
46.0316079332675,3449,14.6686585501483,Blaževo
46.0331783967008,3447,14.6875321542676,Besnica ambulanta
46.0259263597398,3443,14.7017614683681,Zg. Besnica
46.0201941327182,3445,14.7103583456371,Besnica kamnolom
46.019407,3441,14.719019,Šemnikar
46.0132658504525,3434,14.7386373107811,Trebeljevo
46.0202003909342,3432,14.7408022506159,Prežganje Š.K.
46.0234921136995,3430,14.7304806080013,Prežganje Š.
46.0289737084942,3428,14.726653784891,Smrekarjevo
46.0323024465404,3425,14.7170507945038,Volavlje
46.0451462300102,3419,14.709738508091,Lanišče
46.0450774208624,3418,14.7095318955757,Lanišče
46.0321224701476,3464,14.6042055046836,Sostro
46.0215908265544,2834,14.6121357011182,Sadinja vas
46.0169034042979,2764,14.6233103835997,Podlipoglav
46.0175218093691,3463,14.640783826882,Pri Dolencu
46.0122155516923,2518,14.6529777019175,Javor pri Sostrem K.
46.0052288900644,2966,14.6530408077225,Veliki Lipoglav
45.9991540651452,2836,14.6572823961684,Selo pri Pancah K.
45.9920249408104,3460,14.6585525032019,Primožev ovinek
45.9886759878044,2724,14.6637425795166,Pance K.
45.9896893798418,3458,14.6573846933325,Pri Dogonivar
46.065303594963,3888,14.3156475929478,Polhov Gradec
46.0606886311198,3886,14.3230586940418,Sr. vas pri Polh. G
46.0600632673958,3884,14.3260321176322,Podreber/Polh.G
46.0600882820816,3903,14.3419322981611,D. vas pri Polh. G
46.0633901204884,3882,14.3460196327039,Dvor pri Polh. G.
46.0683675163699,3880,14.352011395649,Belica
46.0728442855807,3878,14.3628989768925,Log pri Polh.G.
46.0729443209415,3876,14.3771282909929,Hrastenice
46.076370421886,3874,14.3841710828204,Žirovnik
46.074644894154,3872,14.3925074486571,Hruševo
46.0727755111643,3870,14.3996760046243,Gabrje pri Dob. Brvičar
46.0681174067526,3866,14.4085154270201,Gabrje pri Dobrovi
46.0628148144576,3868,14.4123422501304,Šujica
46.0542414267461,3864,14.4175389243951,Dobrova
46.0506788286924,3862,14.4247479842041,Razori K.
46.0487054219258,3945,14.4349258963732,Razori Rogovilc
46.044814694232,3953,14.4426154752052,Gmajna
46.0374578380059,3951,14.4422741153973,Kozarje GD
46.05782,3718,14.51054,LJUBLJANA AP
46.0374077879885,3952,14.4433970095024,Kozarje GD
46.045177506867,3954,14.4430646328473,Gmajna
46.0493371700076,3946,14.4353930203209,Razori Rogovilc
46.0509853102231,3863,14.4242179781864,Razori K.
46.0540969390565,3865,14.417873,Dobrova
46.063258801165,3869,14.4126836099384,Šujica
46.0683487581882,3867,14.4087040732297,Gabrje pri Dobrovi
46.0731631476572,3871,14.3995592236374,Gabrje pri Dob. Brvičar
46.0749699977335,3873,14.3923637182116,Hruševo
46.0766204938636,3875,14.3837578577897,Žirovnik
46.0730443561198,3877,14.376445571377,Hrastenice
46.0734444950083,3879,14.3623420214163,Log pri Polh. G.
46.0685175815928,3881,14.3513017265745,Belica
46.0632212813006,3883,14.3451123342669,Dvor pri Polh. G.
46.0606511094974,3904,14.3418963655497,D. vas pri Polh. G.
46.060425979224,3885,14.3259602524094,Podreber/Polh.G.
46.0610075638741,3887,14.3231844581816,Sr. vas pri Polh. G
46.07679082523,4366,14.4898894026019,Litostrojska
46.0374692088567,3457,14.6087044539712,Križišče Sostro
46.037600589908,3456,14.6084080099275,Križišče Sostro
46.1061209792757,4473,14.5947900843351,O.Š. DRAGOMELJ
46.110400980101,4478,14.5922298857754,Škotin
46.0831907263733,4488,14.4595487183109,Zapuže
46.0837220618547,4484,14.4561980023011,Kamnogoriška
46.0821405422719,4482,14.4501972562032,Dolnice
46.0779771144638,4486,14.4554254511568,Krivec
46.0784459847456,4487,14.4554613837682,Krivec
46.0819780119822,4483,14.4506284475396,Dolnice
46.083428265225,4485,14.456090204467,Kamnogoriška
46.0827781564473,4489,14.4598990612717,Zapuže
46.0494035927199,4433,14.5923937305478,Vevče
46.0518431482064,3369,14.5394530435319,KODELJEVO
46.0705309169549,4481,14.5256737063749,Kranjčeva
46.0495849841701,4480,14.592097286504,Vevče
46.0610486972271,4479,14.5400371081539,Tovorni kolodvor
46.0743854351065,3525,14.5231674067323,Štajerska
46.0500189493823,4498,14.5071863778278,MESTNA HIŠA
46.0482425523785,4499,14.5097016606233,Ljubljanski grad
46.0402981017245,4500,14.5119294825279,Špica
46.0418683166066,4501,14.5097106437761,Trnovski pristan
46.0437012197922,4502,14.5027307340186,Plečnikova hiša
46.0469089292579,4503,14.5027770173903,Križanke
46.0499501463434,4504,14.5026409024901,Kongresni trg
46.0514387746543,4505,14.5004939289611,Parlament
46.0530587066387,4506,14.4999818892491,Opera
46.0500752427136,4507,14.5069079000896,MESTNA HIŠA
46.1627398662093,3733,14.4921934957358,Polje obračališče
46.1868222764032,3743,14.4913041636045,VODICE
46.1805078330595,3745,14.4714334295198,Zapoge obračališče
46.1808697477521,3788,14.4785301202644,Dobruša lipa
46.1767138243928,3740,14.4843242538469,Repnje kapelica
46.1711908244581,3738,14.4808477736974,Repnje samostan
46.1691936701157,3736,14.4808926894616,Repnje Benk
46.1629083988248,3734,14.4905585619187,Polje obračališče
46.1509662651267,3732,14.4814496449378,Skaručna
46.1415859391248,3730,14.478206726762,Povodje
46.1243320966165,3728,14.4763382309711,Šmartno pod Šmarno g.
46.1244507769985,3727,14.4766346750149,Šmartno pod Šmarno g.
46.141966844579,3729,14.4785031708058,Povodje
46.1493804432692,3768,14.486695806197,Vojsko/Vodicah
46.1585888063105,3758,14.5045273645868,Vesca/Vodicah
46.1605676215466,3756,14.5121450781961,Selo mali Dunaj
46.1636948774937,3754,14.5169690312718,Selo pri Vodicah
46.1627148983703,3766,14.5280632250307,Šinkov Turn hrib
46.1645312788999,3764,14.5311174969967,Šinkov Turn
46.1684759249462,3762,14.5380435078373,Koseze Stare
46.1700050228697,3760,14.5272727075806,Koseze
46.169118775408,3752,14.5138339109303,Utik
46.1733252024774,3750,14.5090009747017,Bukovica Anzel
46.1765266131969,3748,14.506207214168,Bukovica Plevec
46.1851938188703,3746,14.4954543802172,Vodice O.Š.
46.1509163186829,3731,14.4819077857326,Skaručna
46.1694807655441,3735,14.481153200894,Repnje Benk
46.1714529455472,3737,14.4814586280906,Repnje samostan
46.1766576611014,3739,14.4845847652793,Repnje kapelica
46.1809758257421,3787,14.4787277496269,Dobruša lipa
46.1867411666405,3744,14.4915736581897,VODICE
46.1851002278816,3804,14.4952028519376,Vodice O.š.
46.1763206801405,3747,14.505982635347,Bukovica Plevec
46.1731005350327,3749,14.5088662274091,Bukovica Anzel
46.168713093958,3751,14.5141573044325,Utik
46.1636511845312,3753,14.5165558062411,Selo pri Vodicah
46.1609234261526,3755,14.5122888086416,Selo mali Dunaj
46.1587573517236,3757,14.5042758363072,Vesca/Vodicah
46.1697741006199,3759,14.5270391456068,Koseze
46.1681076868095,3761,14.537890794239,Koseze Stare
46.1647185311927,3763,14.5309558002456,Šinkov Turn
46.162927124639,3765,14.5279105114324,Šinkov Turn hrib
46.1804641535379,3777,14.4716939409522,Zapoge obračališče
46.1496801296639,3767,14.4862196990964,Vojsko/Vodicah
46.0529708862305,3341,14.4983015012048,701011
46.052978515625,3340,14.4979228973389,701012
46.0368196968669,4460,14.4653428518935,Dolgi most Gruda
46.0743402097077,4512,14.455677911197,Pod Kamno Gorico
46.1434175913373,4529,14.3675163174528,SORA obračališče
46.1416504642791,4528,14.3734182488695,Sora
46.1418003288597,4524,14.3828775088113,Rakovnik
46.1425496456048,4522,14.3922828698361,Goričane kopališče
46.1396896981904,4520,14.3994244763448,Goričane pod gradom
46.1368420910902,4518,14.4025775629921,Vaše
46.1346500820421,4514,14.4112642717895,Preska
46.1348187012405,4513,14.4110756255798,Preska
46.1359553059841,4515,14.4068625268973,Vaše Helios
46.1398645464281,4519,14.4001970274891,Goričane pod gradom
46.1428556136577,4521,14.3916360828315,Goričane kopališče
46.1420688352067,4523,14.382724795213,Rakovnik
46.1422374315417,4525,14.3760772621105,Sora OŠ
46.0360554290211,3346,14.462638433127,Dolgi most P+R
45.9562480522795,3559,14.6531356620387,Grosuplje - lokalno
45.9572191957816,3552,14.654132792004,Adamičev spomenik
45.9590298627594,3578,14.6576452047649,Ljubljanska
45.9625476492833,3553,14.6572589291928,O.š. Brinje
45.9668983672322,3786,14.6599538750451,Kongo
45.9627982399239,3719,14.6612474490543,Dom starejših
45.9586602158612,3720,14.6600437065735,Dom obrtnikov
45.9563796275637,3555,14.6611755838316,Vodičar
45.9526014121468,3556,14.6608881229406,Krpan
45.9519246894727,3557,14.6560821361706,Mrzle njive
45.9560914146265,3558,14.6525158244926,GROSUPLJE
45.9591238403886,3551,14.6502700362823,Pod gozdom
45.9617050298871,3575,14.6446645489094,Stara pošta
45.9639227513772,3549,14.6406041638252,Brvace
45.9672429018339,3547,14.6324384778926,Cikava
45.9731059236475,3545,14.6207244465877,Sap
45.975783538309,3543,14.6131067329784,Šmarje
45.9777940124352,3541,14.6056956318842,Razdrto
45.9816487814778,3539,14.5999284477603,Mali Vrh
45.9852026955683,3537,14.5943588929988,Špilar
45.9861451488006,3535,14.5879808544815,Reber pri Škofljici
45.9858821402207,3533,14.5811267088637,Škofljica Javornik
45.9831775554409,3577,14.57585262032,Škofljica
45.9854719695683,3532,14.5810817930995,Škofljica Javornik
45.9851807778591,3534,14.5884839110406,Reber pri Škofljici
45.9858101257475,3536,14.5941522804834,Špilar
45.9814734282305,3538,14.5993714922841,Mali Vrh
45.9775121746956,3540,14.6057495308013,Razdrto
45.9753607657095,3542,14.6140589471795,Šmarje
45.9733188849048,3544,14.6194757883427,Sap
45.9672616945683,3546,14.6318186403465,Cikava
45.9637254153747,3548,14.6398405958337,Brvace
45.9609876968912,3576,14.6452125212328,Stara pošta
45.9582341790693,3550,14.6512042841778,Pod gozdom
